delivered_msgs,dropped_msgs,node_pub,node_sub,period_max_nsecs,period_max_secs,period_mean_nsecs,period_mean_secs,period_stddev_nsecs,period_stddev_secs,stamp_age_max_nsecs,stamp_age_max_secs,stamp_age_mean_nsecs,stamp_age_mean_secs,stamp_age_stddev_nsecs,stamp_age_stddev_secs,topic,traffic,window_start_nsecs,window_start_secs,window_stop_nsecs,window_stop_secs
1,0,"/play_1540914997769202961","/record_1540915040994989425",0,0,0,0,0,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",111,251685774,1540915090,334876341,1540915091
1,0,"/play_1540914997769202961","/record_1540915040994989425",0,0,0,0,0,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",189100,251837927,1540915090,334947659,1540915091
1,0,"/play_1540914997769202961","/husky1/octomap_server",0,0,0,0,0,0,929434237,288446,929434237,288446,0,0,"/rgbdt_fusion/velodyne_points_no_human",189100,252124683,1540915090,352012237,1540915091
7,0,"/play_1540914993920966559","/husky2/octomap_server",206277290,0,168138798,0,19545634,0,842920120,288460,818753443,288460,18947495,0,"/rgbdt_fusion/velodyne_points_no_human2",1348868,232912068,1540915090,402881120,1540915091
6,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",291473865,0,180132627,0,56429097,0,0,0,0,0,0,0,"/husky2/octomap_full",5150451,376044988,1540915090,473965883,1540915091
6,0,"/husky1/octomap_server","/record_1540915040994989425",360373079,0,227539763,0,69699203,0,0,0,0,0,0,0,"/husky1/octomap_full",6169397,262598737,1540915090,551889999,1540915091
5,0,"/husky1/octomap_server","/rostopic_6696_1540915056384",360571861,0,220607221,0,80956204,0,0,0,0,0,0,0,"/husky1/octomap_full",5143455,11842012,1540915091,73776006,1540915092
6,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",173501997,0,166485501,0,6408385,0,813203316,288460,783631823,288460,14029507,0,"/vision_tracking/rgb_image1/compressed",343304,197868070,1540915091,205591993,1540915092
6,0,"/play_1540914993920966559","/husky2/octomap_server",176878772,0,170353067,0,4948272,0,829429915,288460,822468188,288460,6123528,0,"/rgbdt_fusion/velodyne_points_no_human2",1159032,402881120,1540915091,422702915,1540915092
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",171271027,0,162614425,0,6742860,0,968522245,288445,954569662,288445,8277002,0,"/vision_tracking/rgb_image/compressed",337013,284609791,1540915091,433463606,1540915092
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",170015312,0,162691697,0,5272633,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,288427952,1540915091,437556779,1540915092
7,0,"/play_1540914997769202961","/record_1540915040994989425",172978990,0,161281936,0,7513654,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",777,334876341,1540915091,463549323,1540915092
7,0,"/play_1540914997769202961","/record_1540915040994989425",170918980,0,161334769,0,6399661,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1326036,334947659,1540915091,463931102,1540915092
7,0,"/play_1540914997769202961","/husky1/octomap_server",200296397,0,170444431,0,16334891,0,32378192,288446,5663750,288446,12977865,0,"/rgbdt_fusion/velodyne_points_no_human",1326036,352012237,1540915091,521636192,1540915092
7,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",181472063,0,165737668,0,11168034,0,0,0,0,0,0,0,"/husky2/octomap_full",6001287,473965883,1540915091,614536046,1540915092
6,0,"/husky1/octomap_server","/record_1540915040994989425",193166337,0,178436540,0,8793042,0,0,0,0,0,0,0,"/husky1/octomap_full",6165632,551889999,1540915091,623688041,1540915092
6,0,"/husky1/octomap_server","/rostopic_6696_1540915056384",211686135,0,183147621,0,17070969,0,0,0,0,0,0,0,"/husky1/octomap_full",6155986,73776006,1540915092,172585964,1540915093
6,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",173345852,0,171911766,0,986407,0,788755261,288460,774246719,288460,10257573,0,"/vision_tracking/rgb_image1/compressed",344005,205591993,1540915092,237195534,1540915093
6,0,"/play_1540914993920966559","/husky2/octomap_server",187853442,0,171227424,0,10579536,0,842545769,288460,823517688,288460,12101678,0,"/rgbdt_fusion/velodyne_points_no_human2",1156008,422702915,1540915092,458625891,1540915093
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",168762236,0,161131778,0,5447705,0,971537227,288445,951876521,288445,13568218,0,"/vision_tracking/rgb_image/compressed",336563,433463606,1540915092,560780747,1540915093
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",169268454,0,161122460,0,5730299,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,437556779,1540915092,564822439,1540915093
7,0,"/play_1540914997769202961","/record_1540915040994989425",163515465,0,161103093,0,2279108,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",777,463549323,1540915092,603710963,1540915093
7,0,"/play_1540914997769202961","/record_1540915040994989425",163515066,0,161104603,0,2244437,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1321300,463931102,1540915092,603789395,1540915093
6,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",242026806,0,168948602,0,37152375,0,0,0,0,0,0,0,"/husky2/octomap_full",5140706,614536046,1540915092,616393089,1540915093
7,0,"/play_1540914997769202961","/husky1/octomap_server",202163125,0,163931829,0,25963050,0,49886275,288446,4093760,288446,24887273,0,"/rgbdt_fusion/velodyne_points_no_human",1321300,521636192,1540915092,623319989,1540915093
6,0,"/husky1/octomap_server","/record_1540915040994989425",211475261,0,186673146,0,15761947,0,0,0,0,0,0,0,"/husky1/octomap_full",6150102,623688041,1540915092,727046475,1540915093
6,0,"/husky1/octomap_server","/rostopic_6696_1540915056384",195339919,0,178400754,0,12154793,0,0,0,0,0,0,0,"/husky1/octomap_full",6149091,172585964,1540915093,249113082,1540915094
6,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",179417862,0,172248957,0,5580143,0,804052276,288460,782675779,288460,12271599,0,"/vision_tracking/rgb_image1/compressed",343977,237195534,1540915093,266203455,1540915094
6,0,"/play_1540914993920966559","/husky2/octomap_server",178065652,0,173168535,0,3569201,0,834294095,288460,824374978,288460,7569709,0,"/rgbdt_fusion/velodyne_points_no_human2",1153976,458625891,1540915093,486393756,1540915094
6,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",203470945,0,175898027,0,22669605,0,0,0,0,0,0,0,"/husky2/octomap_full",5137306,616393089,1540915093,674094915,1540915094
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",161177337,0,159400309,0,3615867,0,965745436,288445,947459955,288445,13678969,0,"/vision_tracking/rgb_image/compressed",337387,560780747,1540915093,678072009,1540915094
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",163672994,0,159280765,0,4132876,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,564822439,1540915093,681584609,1540915094
7,0,"/play_1540914997769202961","/record_1540915040994989425",160395421,0,158470216,0,2133697,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",777,603710963,1540915093,718171135,1540915094
7,0,"/play_1540914997769202961","/record_1540915040994989425",160388274,0,158594718,0,2143245,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1321780,603789395,1540915093,718287206,1540915094
7,0,"/play_1540914997769202961","/husky1/octomap_server",182330711,0,158988251,0,13625081,0,17233619,288446,997446197,288445,16196355,0,"/rgbdt_fusion/velodyne_points_no_human",1321780,623319989,1540915093,722950491,1540915094
6,0,"/husky1/octomap_server","/record_1540915040994989425",220053579,0,178398754,0,22579021,0,0,0,0,0,0,0,"/husky1/octomap_full",6148582,727046475,1540915093,802856516,1540915094
6,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",183591095,0,173451091,0,5180617,0,784795148,288460,775866962,288460,5528364,0,"/vision_tracking/rgb_image1/compressed",344008,266203455,1540915094,302411437,1540915095
6,0,"/husky1/octomap_server","/rostopic_6696_1540915056384",231565953,0,188094568,0,32435628,0,0,0,0,0,0,0,"/husky1/octomap_full",6146576,249113082,1540915094,369266986,1540915095
6,0,"/play_1540914993920966559","/husky2/octomap_server",184827261,0,172071498,0,9695308,0,839426360,288460,825332606,288460,8243709,0,"/rgbdt_fusion/velodyne_points_no_human2",1156408,486393756,1540915094,517552406,1540915095
6,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",212484121,0,181770801,0,23117828,0,0,0,0,0,0,0,"/husky2/octomap_full",5140076,674094915,1540915094,767458915,1540915095
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",164101832,0,161399179,0,2153988,0,961444562,288445,948689197,288445,9790608,0,"/vision_tracking/rgb_image/compressed",336498,678072009,1540915094,817356415,1540915095
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",164163176,0,161641896,0,2243174,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,681584609,1540915094,822448380,1540915095
7,0,"/play_1540914997769202961","/record_1540915040994989425",169206760,0,162679528,0,3498976,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",777,718171135,1540915094,858311708,1540915095
7,0,"/play_1540914997769202961","/record_1540915040994989425",169111794,0,162673506,0,3534779,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1327652,718287206,1540915094,858689878,1540915095
7,0,"/play_1540914997769202961","/husky1/octomap_server",174689029,0,161342715,0,8219418,0,8245237,288446,993424347,288445,9765598,0,"/rgbdt_fusion/velodyne_points_no_human",1327652,722950491,1540915094,864156237,1540915095
6,0,"/husky1/octomap_server","/record_1540915040994989425",231575115,0,202966683,0,22987440,0,0,0,0,0,0,0,"/husky1/octomap_full",6142087,802856516,1540915094,972517492,1540915095
6,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",181659559,0,178870593,0,4780418,0,793782610,288460,784328951,288460,8533624,0,"/vision_tracking/rgb_image1/compressed",343981,302411437,1540915095,378757485,1540915096
6,0,"/husky1/octomap_server","/rostopic_6696_1540915056384",218983174,0,204218197,0,16913337,0,0,0,0,0,0,0,"/husky1/octomap_full",6139106,369266986,1540915095,562225103,1540915096
6,0,"/play_1540914993920966559","/husky2/octomap_server",190887611,0,182427277,0,6454378,0,840090160,288460,826663673,288460,11145989,0,"/rgbdt_fusion/velodyne_points_no_human2",1154888,517552406,1540915095,600030160,1540915096
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",162691077,0,161010312,0,1537151,0,961558490,288445,946649204,288445,9559679,0,"/vision_tracking/rgb_image/compressed",336244,817356415,1540915095,942072142,1540915096
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",163365412,0,161097313,0,1571305,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,822448380,1540915095,946054999,1540915096
7,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",197654962,0,170336166,0,15490932,0,0,0,0,0,0,0,"/husky2/octomap_full",5986752,767458915,1540915095,962707042,1540915096
7,0,"/play_1540914997769202961","/record_1540915040994989425",164246960,0,160140237,0,2829664,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",777,858311708,1540915095,984742388,1540915096
7,0,"/play_1540914997769202961","/record_1540915040994989425",164260432,0,160137694,0,2834137,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1327316,858689878,1540915095,984812796,1540915096
7,0,"/play_1540914997769202961","/husky1/octomap_server",167061307,0,160870134,0,6611202,0,9809684,288446,994588809,288445,13036002,0,"/rgbdt_fusion/velodyne_points_no_human",1327316,864156237,1540915095,997606492,1540915096
6,0,"/husky1/octomap_server","/record_1540915040994989425",216067250,0,193417260,0,17809306,0,0,0,0,0,0,0,"/husky1/octomap_full",6137977,972517492,1540915095,144279188,1540915097
6,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",182779348,0,175495530,0,4510565,0,802254440,288460,778948563,288460,15889542,0,"/vision_tracking/rgb_image1/compressed",343817,378757485,1540915096,428860880,1540915097
6,0,"/play_1540914993920966559","/husky2/octomap_server",186228440,0,173365039,0,7636019,0,843557333,288460,820225294,288460,13535751,0,"/rgbdt_fusion/velodyne_points_no_human2",1155640,600030160,1540915096,640751111,1540915097
6,0,"/husky1/octomap_server","/rostopic_6696_1540915056384",226778030,0,188487577,0,29076382,0,0,0,0,0,0,0,"/husky1/octomap_full",6134896,562225103,1540915096,693042993,1540915097
6,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",179726123,0,166006565,0,10865311,0,0,0,0,0,0,0,"/husky2/octomap_full",5128101,962707042,1540915096,973869085,1540915097
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",173718266,0,163912583,0,4707936,0,963823225,288445,947510380,288445,11573267,0,"/vision_tracking/rgb_image/compressed",336173,942072142,1540915096,86400037,1540915098
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",179505328,0,164860585,0,7031678,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,946054999,1540915096,96109218,1540915098
7,0,"/play_1540914997769202961","/record_1540915040994989425",166450762,0,160855470,0,2733038,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",777,984742388,1540915096,109468281,1540915098
7,0,"/play_1540914997769202961","/record_1540915040994989425",166621364,0,160868885,0,2815670,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1324468,984812796,1540915096,109664722,1540915098
7,1,"/play_1540914997769202961","/husky1/octomap_server",190678378,0,167582278,0,11115117,0,29804812,288446,704638,288446,20459829,0,"/rgbdt_fusion/velodyne_points_no_human",1324468,997606492,1540915096,152311327,1540915098
6,0,"/husky1/octomap_server","/record_1540915040994989425",226890946,0,185022300,0,27297281,0,0,0,0,0,0,0,"/husky1/octomap_full",6138302,144279188,1540915097,250471308,1540915098
6,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",182858520,0,171346215,0,7600828,0,801829497,288460,779406952,288460,12791737,0,"/vision_tracking/rgb_image1/compressed",344073,428860880,1540915097,454180739,1540915098
6,0,"/play_1540914993920966559","/husky2/octomap_server",193090488,0,170575966,0,12816848,0,845122312,288460,817715691,288460,13808240,0,"/rgbdt_fusion/velodyne_points_no_human2",1155032,640751111,1540915097,666670851,1540915098
6,0,"/husky1/octomap_server","/rostopic_6696_1540915056384",189899921,0,180597019,0,10044451,0,0,0,0,0,0,0,"/husky1/octomap_full",6137671,693042993,1540915097,784531116,1540915098
6,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",245810032,0,174645376,0,36887558,0,0,0,0,0,0,0,"/husky2/octomap_full",5128691,973869085,1540915097,5283117,1540915099
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",162470981,0,161588081,0,666333,0,962055625,288445,948903269,288445,9406054,0,"/vision_tracking/rgb_image/compressed",335672,86400037,1540915098,209524913,1540915099
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",162790643,0,161624542,0,799583,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,96109218,1540915098,213786075,1540915099
7,0,"/play_1540914997769202961","/record_1540915040994989425",170650776,0,162797914,0,5193056,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",777,109468281,1540915098,250708490,1540915099
7,0,"/play_1540914997769202961","/record_1540915040994989425",170680504,0,162802712,0,5184190,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1324628,109664722,1540915098,250803836,1540915099
7,1,"/play_1540914997769202961","/husky1/octomap_server",174192283,0,162057652,0,9571842,0,8643834,288446,995163798,288445,8918858,0,"/rgbdt_fusion/velodyne_points_no_human",1324628,152311327,1540915098,257589542,1540915099
6,0,"/husky1/octomap_server","/record_1540915040994989425",183802890,0,177155695,0,8333738,0,0,0,0,0,0,0,"/husky1/octomap_full",6130987,250471308,1540915098,326266989,1540915099
6,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",171769076,0,167342746,0,4862612,0,773767895,288460,768065767,288460,3364102,0,"/vision_tracking/rgb_image1/compressed",341927,454180739,1540915098,461606612,1540915099
7,0,"/play_1540914993920966559","/husky2/octomap_server",180479559,0,166541942,0,9534970,0,845911786,288460,814609695,288460,15139348,0,"/rgbdt_fusion/velodyne_points_no_human2",1348100,666670851,1540915098,839196786,1540915099
6,0,"/husky1/octomap_server","/rostopic_6696_1540915056384",233897924,0,180228996,0,31780921,0,0,0,0,0,0,0,"/husky1/octomap_full",6130921,784531116,1540915098,864132881,1540915099
6,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",195181131,0,167136001,0,18166810,0,0,0,0,0,0,0,"/husky2/octomap_full",5133996,5283117,1540915099,11827945,1540915100
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",163247972,0,157702333,0,3964677,0,958779284,288445,945413879,288445,8435043,0,"/vision_tracking/rgb_image/compressed",333506,209524913,1540915099,314691050,1540915100
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",163086576,0,157739690,0,4077253,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,213786075,1540915099,318639988,1540915100
7,0,"/play_1540914997769202961","/record_1540915040994989425",161251920,0,157289442,0,3756527,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",713,250708490,1540915099,357516110,1540915100
7,0,"/play_1540914997769202961","/record_1540915040994989425",161433936,0,157309734,0,3780123,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1323924,250803836,1540915099,357761945,1540915100
7,1,"/play_1540914997769202961","/husky1/octomap_server",170427857,0,157695809,0,10878150,0,14938576,288446,999158280,288445,12028831,0,"/rgbdt_fusion/velodyne_points_no_human",1323924,257589542,1540915099,370849576,1540915100
6,0,"/husky1/octomap_server","/record_1540915040994989425",234582784,0,181150724,0,32607315,0,0,0,0,0,0,0,"/husky1/octomap_full",6135107,326266989,1540915099,400230482,1540915100
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",173316235,0,163205221,0,4813713,0,790320056,288460,777432826,288460,8747459,0,"/vision_tracking/rgb_image1/compressed",394406,461606612,1540915099,602873520,1540915100
6,0,"/husky1/octomap_server","/rostopic_6696_1540915056384",247909069,0,182276821,0,41026515,0,0,0,0,0,0,0,"/husky1/octomap_full",6139996,864132881,1540915099,943655014,1540915100
7,0,"/play_1540914993920966559","/husky2/octomap_server",196184237,0,169663354,0,12739675,0,845674066,288460,821203380,288460,11601560,0,"/rgbdt_fusion/velodyne_points_no_human2",1348436,839196786,1540915099,5628066,1540915101
6,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",209741115,0,170146370,0,23829141,0,0,0,0,0,0,0,"/husky2/octomap_full",5142676,11827945,1540915100,12501955,1540915101
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",163567118,0,155143702,0,6928058,0,958120486,288445,942301435,288445,12805032,0,"/vision_tracking/rgb_image/compressed",332176,314691050,1540915100,411559170,1540915101
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",166139985,0,155060801,0,7731181,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,318639988,1540915100,415862515,1540915101
5,0,"/husky1/octomap_server","/record_1540915040994989425",337163059,0,216164262,0,83775017,0,0,0,0,0,0,0,"/husky1/octomap_full",5118990,400230482,1540915100,440830727,1540915101
6,0,"/play_1540914997769202961","/husky1/octomap_server",265848102,0,184707367,0,44163865,0,117062032,288446,14599363,288446,48010520,0,"/rgbdt_fusion/velodyne_points_no_human",1134280,370849576,1540915100,439641032,1540915101
7,0,"/play_1540914997769202961","/record_1540915040994989425",164217432,0,158135738,0,6414164,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,357516110,1540915100,454784483,1540915101
7,0,"/play_1540914997769202961","/record_1540915040994989425",164200604,0,158134210,0,6487937,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1322884,357761945,1540915100,454857703,1540915101
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",186817140,0,163806791,0,11512225,0,787891294,288460,766100543,288460,18410288,0,"/vision_tracking/rgb_image1/compressed",397521,602873520,1540915100,742580847,1540915101
5,0,"/husky1/octomap_server","/rostopic_6696_1540915056384",335537911,0,210437953,0,75495099,0,0,0,0,0,0,0,"/husky1/octomap_full",5117825,943655014,1540915100,944897890,1540915101
6,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",224190951,0,181923198,0,26303288,0,0,0,0,0,0,0,"/husky2/octomap_full",5139266,12501955,1540915101,79540967,1540915102
7,0,"/play_1540914993920966559","/husky2/octomap_server",171807490,0,159661572,0,10168505,0,870377024,288460,837126997,288460,14937424,0,"/rgbdt_fusion/velodyne_points_no_human2",1349316,5628066,1540915101,116468967,1540915102
6,0,"/husky1/octomap_server","/record_1540915040994989425",216149842,0,188535131,0,15852785,0,0,0,0,0,0,0,"/husky1/octomap_full",6141162,440830727,1540915101,516528910,1540915102
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",162833224,0,159373203,0,4162010,0,951845549,288445,940428550,288445,6847608,0,"/vision_tracking/rgb_image/compressed",333347,411559170,1540915101,518813636,1540915102
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",163552495,0,159764432,0,5244775,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,415862515,1540915101,524545142,1540915102
7,0,"/play_1540914997769202961","/record_1540915040994989425",162996905,0,159408999,0,3226065,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",729,454784483,1540915101,561968253,1540915102
7,0,"/play_1540914997769202961","/record_1540915040994989425",162986014,0,159420714,0,3224618,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1324068,454857703,1540915101,562100885,1540915102
8,2,"/play_1540914997769202961","/husky1/octomap_server",166899965,0,156757492,0,8967719,0,15265216,288446,989941221,288445,11138104,0,"/rgbdt_fusion/velodyne_points_no_human",1512672,439641032,1540915101,568493662,1540915102
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",174959928,0,164383859,0,6514394,0,795265777,288460,782398071,288460,7139699,0,"/vision_tracking/rgb_image1/compressed",395569,742580847,1540915101,899897529,1540915102
6,0,"/play_1540914993920966559","/husky2/octomap_server",180201586,0,166294822,0,8115971,0,830042313,288460,822781956,288460,6118337,0,"/rgbdt_fusion/velodyne_points_no_human2",1156728,116468967,1540915102,121455423,1540915103
6,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",227960110,0,175347614,0,27874934,0,0,0,0,0,0,0,"/husky2/octomap_full",5133731,79540967,1540915102,125648021,1540915103
6,0,"/husky1/octomap_server","/rostopic_6696_1540915056384",320517063,0,207134390,0,57116783,0,0,0,0,0,0,0,"/husky1/octomap_full",6142616,944897890,1540915101,197343111,1540915103
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",161241099,0,159343722,0,3609662,0,957206505,288445,944215643,288445,11068665,0,"/vision_tracking/rgb_image/compressed",332458,518813636,1540915102,635846114,1540915103
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",164216398,0,159369622,0,3810642,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,524545142,1540915102,639537602,1540915103
7,0,"/play_1540914997769202961","/record_1540915040994989425",171267320,0,158889224,0,8474864,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",697,561968253,1540915102,673638564,1540915103
7,0,"/play_1540914997769202961","/record_1540915040994989425",172152701,0,158897126,0,8833317,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1324308,562100885,1540915102,673742905,1540915103
6,0,"/husky1/octomap_server","/record_1540915040994989425",320080665,0,197104415,0,77553795,0,0,0,0,0,0,0,"/husky1/octomap_full",6139717,516528910,1540915102,681796085,1540915103
7,1,"/play_1540914997769202961","/husky1/octomap_server",320343818,0,156296941,0,93268194,0,152024698,288446,21491482,288446,55810919,0,"/rgbdt_fusion/velodyne_points_no_human",1324308,568493662,1540915102,686219271,1540915103
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",175762942,0,163706707,0,6944854,0,799468649,288460,768293132,288460,13860822,0,"/vision_tracking/rgb_image1/compressed",394420,899897529,1540915102,47778209,1540915104
6,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",185024977,0,179968023,0,5226758,0,0,0,0,0,0,0,"/husky2/octomap_full",5130146,125648021,1540915103,219449043,1540915104
7,0,"/play_1540914993920966559","/husky2/octomap_server",173529321,0,164620518,0,7308955,0,838405154,288460,817069806,288460,12831056,0,"/rgbdt_fusion/velodyne_points_no_human2",1348932,121455423,1540915103,265012154,1540915104
6,0,"/husky1/octomap_server","/rostopic_6696_1540915056384",212343931,0,200455999,0,9242023,0,0,0,0,0,0,0,"/husky1/octomap_full",6139571,197343111,1540915103,275959014,1540915104
15290,0,"/play_1540914997769202961","/husky1/octomap_server",461744158,0,2093096,0,5077136,0,0,0,0,0,0,0,"/tf",2868885,300406544,1540915072,303582478,1540915104
11298,0,"/play_1540914993920966559","/husky2/octomap_server",402935787,0,2831802,0,6124281,0,0,0,0,0,0,0,"/tf2",2468956,382736032,1540915072,383548206,1540915104
6,0,"/husky1/octomap_server","/record_1540915040994989425",195896307,0,166842694,0,19333240,0,0,0,0,0,0,0,"/husky1/octomap_full",6145542,681796085,1540915103,730363798,1540915104
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",171858240,0,162855908,0,4026350,0,958855579,288445,947407875,288445,8405439,0,"/vision_tracking/rgb_image/compressed",335220,635846114,1540915103,764100735,1540915104
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",171879652,0,162869272,0,4119061,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,639537602,1540915103,768080815,1540915104
7,0,"/play_1540914997769202961","/record_1540915040994989425",172309234,0,162660963,0,8096573,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",745,673638564,1540915103,806990038,1540915104
7,0,"/play_1540914997769202961","/record_1540915040994989425",171207559,0,162661382,0,7964651,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1325108,673742905,1540915103,807114384,1540915104
7,1,"/play_1540914997769202961","/husky1/octomap_server",169998256,0,160665327,0,9384366,0,995984337,288445,988724744,288445,3411722,0,"/rgbdt_fusion/velodyne_points_no_human",1325108,686219271,1540915103,807167269,1540915104
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",170816679,0,162581120,0,3886193,0,784052220,288460,772695770,288460,7376277,0,"/vision_tracking/rgb_image1/compressed",394616,47778209,1540915104,186146118,1540915105
7,0,"/husky2/octomap_server","/rostopic_6660_1540915054707",164489031,0,147753159,0,8965991,0,0,0,0,0,0,0,"/husky2/octomap_full",5990622,219449043,1540915104,280837059,1540915105
7,0,"/husky1/octomap_server","/rostopic_6696_1540915056384",155422926,0,150834838,0,3268791,0,0,0,0,0,0,0,"/husky1/octomap_full",7173727,275959014,1540915104,332773923,1540915105
7,0,"/play_1540914993920966559","/husky2/octomap_server",186473943,0,162683025,0,11600079,0,826462537,288460,809665538,288460,9834915,0,"/rgbdt_fusion/velodyne_points_no_human2",1354420,265012154,1540915104,387625431,1540915105
7,0,"/husky1/octomap_server","/record_1540915040994989425",170318635,0,156278497,0,7543573,0,0,0,0,0,0,0,"/husky1/octomap_full",7174099,730363798,1540915104,818494583,1540915105
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",161111312,0,159360063,0,3772289,0,991197218,288445,959932233,288445,17028041,0,"/vision_tracking/rgb_image/compressed",338398,764100735,1540915104,891346378,1540915105
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",161340732,0,159359748,0,3882245,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,768080815,1540915104,894878822,1540915105
7,0,"/play_1540914997769202961","/record_1540915040994989425",161427593,0,159342658,0,3026907,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",777,806990038,1540915104,923666702,1540915105
